#conflict,#confvar,#multiconf,#fold,#multifold
3993000,-0.13681,-0.19298,-0.27375,-0.38720
3994000,-0.13681,-0.19298,-0.27375,-0.38720
3995000,-0.13681,-0.19298,-0.27375,-0.38720
3996000,-0.13679,-0.19298,-0.27375,-0.38720
3997000,-0.13679,-0.19298,-0.27372,-0.38720
3998000,-0.13679,-0.19296,-0.27372,-0.38720
3999000,-0.13679,-0.19296,-0.27372,-0.38716
4000000,-0.13679,-0.19293,-0.27372,-0.38716
4001000,-0.13679,-0.19291,-0.27372,-0.38713
4002000,-0.13679,-0.19291,-0.27372,-0.38713
4003000,-0.13677,-0.19291,-0.27372,-0.38713
4004000,-0.13675,-0.19289,-0.27372,-0.38713
4005000,-0.13675,-0.19289,-0.27372,-0.38713
4006000,-0.13675,-0.19289,-0.27372,-0.38713
4007000,-0.13675,-0.19289,-0.27372,-0.38713
4008000,-0.13675,-0.19289,-0.27372,-0.38713
4009000,-0.13675,-0.19289,-0.27372,-0.38713
4010000,-0.13675,-0.19289,-0.27372,-0.38713
4011000,-0.13675,-0.19289,-0.27372,-0.38713
4012000,-0.13675,-0.19289,-0.27372,-0.38713
4013000,-0.13675,-0.19289,-0.27372,-0.38713
4014000,-0.13675,-0.19289,-0.27372,-0.38713
4015000,-0.13675,-0.19289,-0.27372,-0.38713
4016000,-0.13675,-0.19289,-0.27372,-0.38713
4017000,-0.13675,-0.19289,-0.27372,-0.38713
4018000,-0.13675,-0.19289,-0.27372,-0.38713
4019000,-0.13675,-0.19289,-0.27372,-0.38713
4020000,-0.13675,-0.19289,-0.27372,-0.38713
4021000,-0.13675,-0.19289,-0.27370,-0.38713
4022000,-0.13675,-0.19289,-0.27370,-0.38713
4023000,-0.13675,-0.19287,-0.27370,-0.38713
4024000,-0.13675,-0.19287,-0.27370,-0.38709
4025000,-0.13675,-0.19284,-0.27370,-0.38709
4026000,-0.13675,-0.19282,-0.27370,-0.38709
4027000,-0.13675,-0.19282,-0.27370,-0.38709
4028000,-0.13675,-0.19282,-0.27370,-0.38709
4029000,-0.13675,-0.19282,-0.27370,-0.38709
4030000,-0.13675,-0.19280,-0.27370,-0.38709
4031000,-0.13675,-0.19277,-0.27370,-0.38709
4032000,-0.13675,-0.19277,-0.27370,-0.38709
4033000,-0.13675,-0.19277,-0.27370,-0.38709
4034000,-0.13675,-0.19277,-0.27370,-0.38709
4035000,-0.13673,-0.19277,-0.27370,-0.38709
4036000,-0.13673,-0.19277,-0.27370,-0.38709
4037000,-0.13673,-0.19277,-0.27370,-0.38709
4038000,-0.13673,-0.19275,-0.27367,-0.38709
4039000,-0.13673,-0.19275,-0.27367,-0.38709
4040000,-0.13673,-0.19275,-0.27367,-0.38709
4041000,-0.13673,-0.19275,-0.27367,-0.38709
4042000,-0.13673,-0.19275,-0.27367,-0.38709
4043000,-0.13673,-0.19275,-0.27367,-0.38709
4044000,-0.13671,-0.19275,-0.27364,-0.38709
4045000,-0.13671,-0.19275,-0.27364,-0.38709
4046000,-0.13669,-0.19273,-0.27364,-0.38709
4047000,-0.13669,-0.19268,-0.27364,-0.38706
4048000,-0.13669,-0.19268,-0.27364,-0.38706
4049000,-0.13669,-0.19268,-0.27361,-0.38706
4050000,-0.13669,-0.19268,-0.27361,-0.38706
4051000,-0.13669,-0.19268,-0.27361,-0.38706
4052000,-0.13669,-0.19268,-0.27361,-0.38706
4053000,-0.13669,-0.19266,-0.27361,-0.38706
4054000,-0.13669,-0.19264,-0.27359,-0.38706
4055000,-0.13669,-0.19264,-0.27359,-0.38706
4056000,-0.13669,-0.19264,-0.27359,-0.38706
4057000,-0.13669,-0.19264,-0.27359,-0.38706
4058000,-0.13669,-0.19264,-0.27359,-0.38706
4059000,-0.13669,-0.19264,-0.27359,-0.38702
4060000,-0.13669,-0.19264,-0.27359,-0.38702
4061000,-0.13669,-0.19264,-0.27359,-0.38702
4062000,-0.13669,-0.19264,-0.27359,-0.38702
4063000,-0.13669,-0.19262,-0.27359,-0.38702
4064000,-0.13669,-0.19262,-0.27359,-0.38702
4065000,-0.13669,-0.19262,-0.27359,-0.38702
4066000,-0.13669,-0.19262,-0.27359,-0.38702
4067000,-0.13669,-0.19262,-0.27359,-0.38702
4068000,-0.13669,-0.19262,-0.27359,-0.38702
4069000,-0.13669,-0.19262,-0.27359,-0.38702
4070000,-0.13669,-0.19262,-0.27359,-0.38702
4071000,-0.13669,-0.19262,-0.27359,-0.38702
4072000,-0.13669,-0.19262,-0.27356,-0.38702
4073000,-0.13669,-0.19262,-0.27356,-0.38702
4074000,-0.13669,-0.19262,-0.27356,-0.38702
4075000,-0.13669,-0.19262,-0.27356,-0.38702
4076000,-0.13669,-0.19262,-0.27356,-0.38702
4077000,-0.13669,-0.19262,-0.27356,-0.38699
4078000,-0.13669,-0.19262,-0.27356,-0.38699
4079000,-0.13669,-0.19262,-0.27356,-0.38699
4080000,-0.13669,-0.19262,-0.27356,-0.38699
4081000,-0.13669,-0.19262,-0.27356,-0.38695
4082000,-0.13669,-0.19262,-0.27356,-0.38695
4083000,-0.13667,-0.19262,-0.27356,-0.38695
4084000,-0.13667,-0.19262,-0.27353,-0.38691
4085000,-0.13667,-0.19262,-0.27353,-0.38691
4086000,-0.13667,-0.19262,-0.27353,-0.38691
4087000,-0.13667,-0.19262,-0.27353,-0.38691
4088000,-0.13667,-0.19262,-0.27353,-0.38691
4089000,-0.13667,-0.19262,-0.27353,-0.38691
4090000,-0.13667,-0.19262,-0.27353,-0.38691
4091000,-0.13667,-0.19262,-0.27353,-0.38691
4092000,-0.13667,-0.19262,-0.27353,-0.38688
4093000,-0.13667,-0.19262,-0.27353,-0.38688
4094000,-0.13667,-0.19262,-0.27350,-0.38688
4095000,-0.13657,-0.19227,-0.27323,-0.38645
4096000,-0.13589,-0.19105,-0.27211,-0.38507
4097000,-0.13573,-0.19067,-0.27178,-0.38454
4098000,-0.13547,-0.19010,-0.27143,-0.38415
4099000,-0.13509,-0.18899,-0.27058,-0.38341
4100000,-0.13460,-0.18798,-0.27004,-0.38239
4101000,-0.13434,-0.18717,-0.26958,-0.38161
4102000,-0.13380,-0.18627,-0.26904,-0.38060
4103000,-0.13342,-0.18549,-0.26820,-0.37958
4104000,-0.13291,-0.18426,-0.26777,-0.37867
4105000,-0.13249,-0.18337,-0.26728,-0.37773
4106000,-0.13218,-0.18275,-0.26642,-0.37648
4107000,-0.13192,-0.18195,-0.26593,-0.37568
4108000,-0.13160,-0.18124,-0.26545,-0.37489
4109000,-0.13148,-0.18080,-0.26478,-0.37406
4110000,-0.13125,-0.18040,-0.26451,-0.37368
4111000,-0.13099,-0.17967,-0.26400,-0.37296
4112000,-0.13081,-0.17895,-0.26354,-0.37216
4113000,-0.13062,-0.17824,-0.26303,-0.37131
4114000,-0.13052,-0.17785,-0.26269,-0.37052
4115000,-0.13026,-0.17721,-0.26239,-0.37007
4116000,-0.12993,-0.17646,-0.26181,-0.36925
4117000,-0.12957,-0.17583,-0.26117,-0.36847
4118000,-0.12928,-0.17544,-0.26064,-0.36769
4119000,-0.12900,-0.17474,-0.25997,-0.36673
4120000,-0.12877,-0.17421,-0.25923,-0.36609
4121000,-0.12865,-0.17369,-0.25888,-0.36585
4122000,-0.12845,-0.17310,-0.25817,-0.36541
4123000,-0.12838,-0.17295,-0.25806,-0.36514
4124000,-0.12836,-0.17289,-0.25806,-0.36511
4125000,-0.12836,-0.17289,-0.25806,-0.36511
4126000,-0.12836,-0.17289,-0.25804,-0.36507
4127000,-0.12836,-0.17289,-0.25801,-0.36507
4128000,-0.12832,-0.17286,-0.25801,-0.36507
4129000,-0.12832,-0.17284,-0.25799,-0.36504
4130000,-0.12832,-0.17280,-0.25785,-0.36490
4131000,-0.12832,-0.17278,-0.25783,-0.36490
4132000,-0.12832,-0.17278,-0.25780,-0.36487
4133000,-0.12830,-0.17273,-0.25777,-0.36484
4134000,-0.12830,-0.17271,-0.25775,-0.36480
4135000,-0.12830,-0.17271,-0.25775,-0.36480
4136000,-0.12830,-0.17271,-0.25772,-0.36477
4137000,-0.12826,-0.17269,-0.25772,-0.36470
4138000,-0.12826,-0.17267,-0.25769,-0.36467
4139000,-0.12822,-0.17265,-0.25769,-0.36463
4140000,-0.12822,-0.17260,-0.25764,-0.36460
4141000,-0.12822,-0.17258,-0.25759,-0.36450
4142000,-0.12820,-0.17254,-0.25759,-0.36450
4143000,-0.12820,-0.17252,-0.25759,-0.36447
4144000,-0.12820,-0.17252,-0.25756,-0.36436
4145000,-0.12816,-0.17243,-0.25756,-0.36436
4146000,-0.12816,-0.17239,-0.25754,-0.36426
4147000,-0.12816,-0.17239,-0.25754,-0.36426
4148000,-0.12816,-0.17239,-0.25754,-0.36423
4149000,-0.12814,-0.17234,-0.25754,-0.36420
4150000,-0.12814,-0.17230,-0.25754,-0.36420
4151000,-0.12814,-0.17228,-0.25751,-0.36416
4152000,-0.12814,-0.17226,-0.25751,-0.36413
4153000,-0.12814,-0.17226,-0.25751,-0.36413
4154000,-0.12814,-0.17226,-0.25751,-0.36413
4155000,-0.12814,-0.17226,-0.25751,-0.36409
4156000,-0.12814,-0.17226,-0.25751,-0.36409
4157000,-0.12814,-0.17226,-0.25751,-0.36409
4158000,-0.12814,-0.17226,-0.25748,-0.36409
4159000,-0.12814,-0.17224,-0.25746,-0.36409
4160000,-0.12814,-0.17224,-0.25746,-0.36409
4161000,-0.12814,-0.17224,-0.25746,-0.36409
4162000,-0.12814,-0.17224,-0.25746,-0.36409
4163000,-0.12814,-0.17224,-0.25746,-0.36409
4164000,-0.12814,-0.17224,-0.25746,-0.36409
4165000,-0.12814,-0.17224,-0.25743,-0.36406
4166000,-0.12814,-0.17224,-0.25743,-0.36403
4167000,-0.12814,-0.17221,-0.25743,-0.36403
4168000,-0.12814,-0.17221,-0.25743,-0.36403
4169000,-0.12814,-0.17221,-0.25743,-0.36403
4170000,-0.12814,-0.17221,-0.25743,-0.36403
4171000,-0.12814,-0.17221,-0.25743,-0.36403
4172000,-0.12814,-0.17221,-0.25743,-0.36403
4173000,-0.12814,-0.17221,-0.25743,-0.36399
4174000,-0.12814,-0.17221,-0.25743,-0.36399
4175000,-0.12814,-0.17221,-0.25743,-0.36399
4176000,-0.12812,-0.17221,-0.25743,-0.36399
4177000,-0.12812,-0.17221,-0.25743,-0.36399
4178000,-0.12812,-0.17221,-0.25743,-0.36399
4179000,-0.12812,-0.17221,-0.25743,-0.36399
4180000,-0.12812,-0.17221,-0.25740,-0.36396
4181000,-0.12812,-0.17221,-0.25740,-0.36396
4182000,-0.12812,-0.17221,-0.25740,-0.36396
4183000,-0.12812,-0.17221,-0.25740,-0.36396
4184000,-0.12810,-0.17221,-0.25740,-0.36393
4185000,-0.12808,-0.17217,-0.25740,-0.36393
4186000,-0.12808,-0.17217,-0.25740,-0.36386
4187000,-0.12806,-0.17215,-0.25740,-0.36386
4188000,-0.12806,-0.17215,-0.25740,-0.36382
4189000,-0.12806,-0.17215,-0.25738,-0.36379
4190000,-0.12806,-0.17215,-0.25738,-0.36379
4191000,-0.12806,-0.17215,-0.25738,-0.36376
4192000,-0.12806,-0.17213,-0.25738,-0.36376
4193000,-0.12804,-0.17213,-0.25738,-0.36372
4194000,-0.12775,-0.17156,-0.25667,-0.36265
4195000,-0.12738,-0.17124,-0.25622,-0.36187
4196000,-0.12712,-0.17078,-0.25514,-0.36097
4197000,-0.12681,-0.17027,-0.25462,-0.36010
4198000,-0.12656,-0.16962,-0.25430,-0.35953
4199000,-0.12636,-0.16923,-0.25373,-0.35876
4200000,-0.12622,-0.16876,-0.25344,-0.35843
4201000,-0.12605,-0.16841,-0.25297,-0.35757
4202000,-0.12587,-0.16807,-0.25265,-0.35727
4203000,-0.12558,-0.16734,-0.25242,-0.35674
4204000,-0.12546,-0.16685,-0.25195,-0.35591
4205000,-0.12527,-0.16621,-0.25146,-0.35511
4206000,-0.12513,-0.16599,-0.25135,-0.35472
4207000,-0.12488,-0.16544,-0.25101,-0.35419
4208000,-0.12476,-0.16501,-0.25065,-0.35383
4209000,-0.12457,-0.16465,-0.25029,-0.35314
4210000,-0.12457,-0.16443,-0.25005,-0.35281
4211000,-0.12449,-0.16416,-0.24979,-0.35248
4212000,-0.12420,-0.16375,-0.24907,-0.35199
4213000,-0.12414,-0.16345,-0.24889,-0.35166
4214000,-0.12401,-0.16324,-0.24840,-0.35113
4215000,-0.12360,-0.16271,-0.24785,-0.35038
4216000,-0.12354,-0.16231,-0.24744,-0.34989
4217000,-0.12350,-0.16222,-0.24713,-0.34966
4218000,-0.12346,-0.16208,-0.24680,-0.34940
4219000,-0.12329,-0.16172,-0.24613,-0.34898
4220000,-0.12311,-0.16142,-0.24579,-0.34826
4221000,-0.12292,-0.16110,-0.24541,-0.34774
4222000,-0.12265,-0.16062,-0.24513,-0.34709
4223000,-0.12248,-0.16011,-0.24484,-0.34644
4224000,-0.12232,-0.15981,-0.24459,-0.34625
4225000,-0.12220,-0.15960,-0.24420,-0.34609
4226000,-0.12203,-0.15946,-0.24397,-0.34567
4227000,-0.12192,-0.15910,-0.24359,-0.34521
4228000,-0.12184,-0.15874,-0.24341,-0.34473
4229000,-0.12166,-0.15843,-0.24310,-0.34421
4230000,-0.12155,-0.15809,-0.24298,-0.34396
4231000,-0.12147,-0.15777,-0.24280,-0.34360
4232000,-0.12137,-0.15752,-0.24272,-0.34341
4233000,-0.12116,-0.15733,-0.24221,-0.34299
4234000,-0.12082,-0.15706,-0.24175,-0.34241
4235000,-0.12070,-0.15673,-0.24160,-0.34213
4236000,-0.12057,-0.15641,-0.24117,-0.34164
4237000,-0.12055,-0.15627,-0.24109,-0.34152
4238000,-0.12045,-0.15602,-0.24079,-0.34132
4239000,-0.12030,-0.15568,-0.24058,-0.34094
4240000,-0.12003,-0.15533,-0.24038,-0.34052
4241000,-0.11993,-0.15504,-0.24018,-0.34017
4242000,-0.11983,-0.15485,-0.24008,-0.33989
4243000,-0.11974,-0.15468,-0.23995,-0.33982
4244000,-0.11966,-0.15460,-0.23962,-0.33963
4245000,-0.11960,-0.15447,-0.23947,-0.33931
4246000,-0.11958,-0.15426,-0.23924,-0.33909
4247000,-0.11945,-0.15395,-0.23891,-0.33871
4248000,-0.11933,-0.15370,-0.23878,-0.33839
4249000,-0.11920,-0.15347,-0.23866,-0.33813
4250000,-0.11916,-0.15337,-0.23856,-0.33804
4251000,-0.11897,-0.15314,-0.23833,-0.33775
4252000,-0.11893,-0.15308,-0.23815,-0.33763
4253000,-0.11885,-0.15300,-0.23788,-0.33734
4254000,-0.11878,-0.15296,-0.23780,-0.33712
4255000,-0.11862,-0.15275,-0.23747,-0.33687
4256000,-0.11859,-0.15267,-0.23730,-0.33680
4257000,-0.11849,-0.15248,-0.23712,-0.33655
4258000,-0.11845,-0.15240,-0.23699,-0.33636
4259000,-0.11841,-0.15231,-0.23694,-0.33630
4260000,-0.11839,-0.15229,-0.23692,-0.33630
4261000,-0.11839,-0.15229,-0.23689,-0.33620
4262000,-0.11838,-0.15227,-0.23689,-0.33617
4263000,-0.11838,-0.15225,-0.23687,-0.33614
4264000,-0.11826,-0.15213,-0.23657,-0.33573
4265000,-0.11816,-0.15180,-0.23636,-0.33532
4266000,-0.11809,-0.15155,-0.23606,-0.33497
4267000,-0.11797,-0.15134,-0.23589,-0.33465
4268000,-0.11786,-0.15118,-0.23574,-0.33428
4269000,-0.11769,-0.15074,-0.23556,-0.33390
4270000,-0.11763,-0.15064,-0.23549,-0.33374
4271000,-0.11761,-0.15062,-0.23549,-0.33371
4272000,-0.11759,-0.15058,-0.23546,-0.33365
4273000,-0.11759,-0.15056,-0.23546,-0.33365
4274000,-0.11757,-0.15056,-0.23546,-0.33365
4275000,-0.11757,-0.15054,-0.23546,-0.33365
4276000,-0.11755,-0.15054,-0.23546,-0.33365
4277000,-0.11744,-0.15037,-0.23506,-0.33292
4278000,-0.11723,-0.15012,-0.23483,-0.33245
4279000,-0.11713,-0.14988,-0.23456,-0.33217
4280000,-0.11706,-0.14979,-0.23428,-0.33176
4281000,-0.11696,-0.14938,-0.23386,-0.33129
4282000,-0.11679,-0.14907,-0.23368,-0.33098
4283000,-0.11658,-0.14881,-0.23321,-0.33054
4284000,-0.11650,-0.14864,-0.23301,-0.32998
4285000,-0.11643,-0.14842,-0.23283,-0.32976
4286000,-0.11633,-0.14823,-0.23261,-0.32970
4287000,-0.11625,-0.14807,-0.23234,-0.32958
4288000,-0.11618,-0.14786,-0.23211,-0.32930
4289000,-0.11616,-0.14760,-0.23201,-0.32917
4290000,-0.11608,-0.14733,-0.23189,-0.32892
4291000,-0.11599,-0.14712,-0.23179,-0.32864
4292000,-0.11589,-0.14700,-0.23149,-0.32855
4293000,-0.11585,-0.14669,-0.23124,-0.32824
4294000,-0.11572,-0.14657,-0.23099,-0.32799
4295000,-0.11566,-0.14643,-0.23089,-0.32777
4296000,-0.11561,-0.14622,-0.23070,-0.32765
4297000,-0.11547,-0.14608,-0.23045,-0.32728
4298000,-0.11545,-0.14598,-0.23035,-0.32700
4299000,-0.11530,-0.14580,-0.23015,-0.32678
4300000,-0.11517,-0.14561,-0.23010,-0.32663
4301000,-0.11505,-0.14549,-0.22998,-0.32644
4302000,-0.11500,-0.14539,-0.22975,-0.32616
4303000,-0.11494,-0.14522,-0.22958,-0.32592
4304000,-0.11492,-0.14496,-0.22948,-0.32573
4305000,-0.11485,-0.14484,-0.22938,-0.32567
4306000,-0.11481,-0.14474,-0.22928,-0.32551
4307000,-0.11479,-0.14463,-0.22911,-0.32527
4308000,-0.11473,-0.14443,-0.22896,-0.32499
4309000,-0.11464,-0.14431,-0.22876,-0.32487
4310000,-0.11454,-0.14413,-0.22849,-0.32450
4311000,-0.11448,-0.14396,-0.22839,-0.32431
4312000,-0.11445,-0.14392,-0.22827,-0.32428
4313000,-0.11431,-0.14384,-0.22815,-0.32394
4314000,-0.11424,-0.14378,-0.22802,-0.32385
4315000,-0.11412,-0.14364,-0.22790,-0.32348
4316000,-0.11407,-0.14354,-0.22765,-0.32278
4317000,-0.11401,-0.14341,-0.22753,-0.32250
4318000,-0.11395,-0.14327,-0.22731,-0.32207
4319000,-0.11393,-0.14325,-0.22728,-0.32198
4320000,-0.11393,-0.14317,-0.22721,-0.32176
4321000,-0.11384,-0.14297,-0.22701,-0.32146
4322000,-0.11378,-0.14289,-0.22692,-0.32131
4323000,-0.11378,-0.14289,-0.22687,-0.32112
4324000,-0.11378,-0.14289,-0.22687,-0.32112
4325000,-0.11376,-0.14287,-0.22687,-0.32112
4326000,-0.11375,-0.14287,-0.22687,-0.32112
4327000,-0.11375,-0.14285,-0.22684,-0.32109
4328000,-0.11375,-0.14283,-0.22684,-0.32109
4329000,-0.11375,-0.14283,-0.22684,-0.32109
4330000,-0.11375,-0.14283,-0.22682,-0.32109
4331000,-0.11375,-0.14283,-0.22682,-0.32109
4332000,-0.11375,-0.14283,-0.22682,-0.32109
4333000,-0.11375,-0.14283,-0.22682,-0.32109
4334000,-0.11375,-0.14281,-0.22682,-0.32109
4335000,-0.11375,-0.14281,-0.22682,-0.32109
4336000,-0.11375,-0.14281,-0.22682,-0.32109
4337000,-0.11375,-0.14281,-0.22682,-0.32109
4338000,-0.11375,-0.14279,-0.22682,-0.32109
4339000,-0.11375,-0.14279,-0.22682,-0.32109
4340000,-0.11375,-0.14277,-0.22682,-0.32109
4341000,-0.11375,-0.14273,-0.22682,-0.32103
4342000,-0.11375,-0.14268,-0.22682,-0.32100
4343000,-0.11375,-0.14268,-0.22682,-0.32100
4344000,-0.11375,-0.14268,-0.22682,-0.32100
4345000,-0.11375,-0.14268,-0.22682,-0.32100
4346000,-0.11375,-0.14268,-0.22682,-0.32100
4347000,-0.11375,-0.14268,-0.22682,-0.32097
4348000,-0.11373,-0.14266,-0.22682,-0.32097
4349000,-0.11373,-0.14266,-0.22682,-0.32097
4350000,-0.11373,-0.14266,-0.22682,-0.32097
4351000,-0.11373,-0.14266,-0.22682,-0.32097
4352000,-0.11373,-0.14266,-0.22682,-0.32097
4353000,-0.11373,-0.14266,-0.22682,-0.32094
4354000,-0.11373,-0.14266,-0.22682,-0.32094
4355000,-0.11373,-0.14264,-0.22682,-0.32094
4356000,-0.11373,-0.14264,-0.22682,-0.32094
4357000,-0.11373,-0.14264,-0.22682,-0.32094
4358000,-0.11373,-0.14264,-0.22682,-0.32094
4359000,-0.11373,-0.14264,-0.22682,-0.32094
4360000,-0.11373,-0.14264,-0.22682,-0.32094
4361000,-0.11373,-0.14264,-0.22682,-0.32094
4362000,-0.11373,-0.14264,-0.22682,-0.32094
4363000,-0.11373,-0.14264,-0.22682,-0.32094
4364000,-0.11373,-0.14264,-0.22682,-0.32094
4365000,-0.11373,-0.14264,-0.22682,-0.32094
4366000,-0.11373,-0.14264,-0.22682,-0.32094
4367000,-0.11373,-0.14264,-0.22682,-0.32094
4368000,-0.11373,-0.14264,-0.22682,-0.32094
4369000,-0.11373,-0.14264,-0.22682,-0.32091
4370000,-0.11373,-0.14264,-0.22682,-0.32091
4371000,-0.11373,-0.14264,-0.22682,-0.32091
4372000,-0.11373,-0.14264,-0.22682,-0.32091
4373000,-0.11373,-0.14264,-0.22682,-0.32091
4374000,-0.11373,-0.14264,-0.22682,-0.32091
4375000,-0.11373,-0.14264,-0.22682,-0.32088
4376000,-0.11373,-0.14264,-0.22682,-0.32088
4377000,-0.11373,-0.14264,-0.22682,-0.32088
4378000,-0.11373,-0.14264,-0.22682,-0.32088
4379000,-0.11373,-0.14264,-0.22682,-0.32088
4380000,-0.11373,-0.14264,-0.22682,-0.32088
4381000,-0.11373,-0.14264,-0.22682,-0.32088
4382000,-0.11373,-0.14264,-0.22682,-0.32088
4383000,-0.11373,-0.14264,-0.22682,-0.32088
4384000,-0.11373,-0.14264,-0.22682,-0.32088
4385000,-0.11373,-0.14264,-0.22682,-0.32088
4386000,-0.11373,-0.14264,-0.22682,-0.32088
4387000,-0.11373,-0.14264,-0.22682,-0.32088
4388000,-0.11371,-0.14264,-0.22682,-0.32088
4389000,-0.11371,-0.14262,-0.22682,-0.32088
4390000,-0.11371,-0.14262,-0.22682,-0.32088
4391000,-0.11371,-0.14262,-0.22682,-0.32088
4392000,-0.11371,-0.14262,-0.22682,-0.32088
4393000,-0.11371,-0.14262,-0.22682,-0.32088
4394000,-0.11371,-0.14262,-0.22682,-0.32088
4395000,-0.11371,-0.14262,-0.22682,-0.32088
4396000,-0.11371,-0.14262,-0.22682,-0.32088
4397000,-0.11371,-0.14262,-0.22682,-0.32088
4398000,-0.11371,-0.14262,-0.22682,-0.32088
4399000,-0.11371,-0.14262,-0.22682,-0.32088
4400000,-0.11371,-0.14262,-0.22682,-0.32088
4401000,-0.11371,-0.14262,-0.22682,-0.32088
4402000,-0.11371,-0.14262,-0.22682,-0.32088
4403000,-0.11369,-0.14262,-0.22682,-0.32088
4404000,-0.11369,-0.14262,-0.22682,-0.32088
4405000,-0.11369,-0.14262,-0.22682,-0.32088
4406000,-0.11369,-0.14262,-0.22682,-0.32088
4407000,-0.11369,-0.14260,-0.22682,-0.32088
4408000,-0.11369,-0.14260,-0.22682,-0.32088
4409000,-0.11369,-0.14260,-0.22682,-0.32088
4410000,-0.11369,-0.14260,-0.22682,-0.32088
4411000,-0.11369,-0.14260,-0.22682,-0.32088
4412000,-0.11369,-0.14260,-0.22682,-0.32088
4413000,-0.11369,-0.14260,-0.22682,-0.32088
4414000,-0.11369,-0.14260,-0.22682,-0.32088
4415000,-0.11369,-0.14260,-0.22682,-0.32088
4416000,-0.11369,-0.14258,-0.22682,-0.32088
4417000,-0.11369,-0.14258,-0.22682,-0.32088
4418000,-0.11369,-0.14258,-0.22682,-0.32088
4419000,-0.11369,-0.14258,-0.22682,-0.32088
4420000,-0.11369,-0.14258,-0.22682,-0.32088
4421000,-0.11369,-0.14258,-0.22682,-0.32088
4422000,-0.11369,-0.14258,-0.22682,-0.32088
4423000,-0.11369,-0.14258,-0.22682,-0.32088
4424000,-0.11369,-0.14258,-0.22682,-0.32088
4425000,-0.11367,-0.14258,-0.22682,-0.32088
4426000,-0.11367,-0.14258,-0.22682,-0.32088
4427000,-0.11367,-0.14258,-0.22682,-0.32088
4428000,-0.11367,-0.14258,-0.22682,-0.32088
4429000,-0.11367,-0.14258,-0.22682,-0.32088
4430000,-0.11367,-0.14258,-0.22682,-0.32088
4431000,-0.11367,-0.14258,-0.22682,-0.32088
4432000,-0.11367,-0.14258,-0.22682,-0.32088
4433000,-0.11367,-0.14256,-0.22682,-0.32088
4434000,-0.11367,-0.14256,-0.22679,-0.32088
4435000,-0.11367,-0.14256,-0.22679,-0.32088
4436000,-0.11367,-0.14256,-0.22679,-0.32088
4437000,-0.11367,-0.14256,-0.22679,-0.32088
4438000,-0.11367,-0.14256,-0.22679,-0.32088
4439000,-0.11367,-0.14256,-0.22677,-0.32088
4440000,-0.11367,-0.14256,-0.22677,-0.32088
4441000,-0.11367,-0.14256,-0.22677,-0.32088
4442000,-0.11367,-0.14256,-0.22677,-0.32088
4443000,-0.11367,-0.14256,-0.22674,-0.32088
4444000,-0.11367,-0.14256,-0.22674,-0.32088
4445000,-0.11356,-0.14234,-0.22672,-0.32060
4446000,-0.11344,-0.14220,-0.22652,-0.32036
4447000,-0.11335,-0.14208,-0.22625,-0.32002
4448000,-0.11329,-0.14194,-0.22620,-0.31981
4449000,-0.11310,-0.14175,-0.22608,-0.31938
4450000,-0.11303,-0.14161,-0.22579,-0.31911
4451000,-0.11295,-0.14151,-0.22549,-0.31878
4452000,-0.11293,-0.14145,-0.22542,-0.31862
4453000,-0.11293,-0.14129,-0.22527,-0.31847
4454000,-0.11289,-0.14119,-0.22498,-0.31826
4455000,-0.11282,-0.14111,-0.22488,-0.31805
4456000,-0.11276,-0.14101,-0.22463,-0.31796
4457000,-0.11263,-0.14093,-0.22451,-0.31762
4458000,-0.11253,-0.14076,-0.22434,-0.31729
4459000,-0.11250,-0.14068,-0.22424,-0.31705
4460000,-0.11246,-0.14064,-0.22422,-0.31687
4461000,-0.11240,-0.14046,-0.22395,-0.31668
4462000,-0.11234,-0.14036,-0.22378,-0.31647
4463000,-0.11234,-0.14036,-0.22361,-0.31614
4464000,-0.11233,-0.14024,-0.22344,-0.31569
4465000,-0.11229,-0.14016,-0.22336,-0.31548
4466000,-0.11217,-0.13986,-0.22307,-0.31523
4467000,-0.11212,-0.13984,-0.22300,-0.31499
4468000,-0.11206,-0.13976,-0.22280,-0.31469
4469000,-0.11199,-0.13958,-0.22271,-0.31451
4470000,-0.11189,-0.13925,-0.22246,-0.31409
4471000,-0.11178,-0.13911,-0.22212,-0.31358
4472000,-0.11172,-0.13903,-0.22198,-0.31343
4473000,-0.11165,-0.13887,-0.22178,-0.31319
4474000,-0.11163,-0.13883,-0.22173,-0.31304
4475000,-0.11161,-0.13879,-0.22161,-0.31301
4476000,-0.11159,-0.13871,-0.22154,-0.31286
4477000,-0.11150,-0.13859,-0.22144,-0.31265
4478000,-0.11146,-0.13859,-0.22129,-0.31259
4479000,-0.11142,-0.13845,-0.22122,-0.31241
4480000,-0.11140,-0.13841,-0.22117,-0.31229
4481000,-0.11136,-0.13831,-0.22112,-0.31223
4482000,-0.11136,-0.13831,-0.22112,-0.31223
4483000,-0.11134,-0.13831,-0.22112,-0.31217
4484000,-0.11134,-0.13831,-0.22112,-0.31214
4485000,-0.11133,-0.13831,-0.22110,-0.31211
4486000,-0.11131,-0.13831,-0.22110,-0.31211
4487000,-0.11131,-0.13831,-0.22110,-0.31211
4488000,-0.11131,-0.13831,-0.22110,-0.31211
4489000,-0.11131,-0.13831,-0.22110,-0.31211
4490000,-0.11131,-0.13827,-0.22110,-0.31208
4491000,-0.11129,-0.13821,-0.22098,-0.31196
